unix_timestamp,value
1704139200,0.0
1704142800,0.0
1704146400,0.0
1704150000,0.0
1704153600,0.0
1704157200,0.0
1704160800,0.0
1704164400,0.0
1704168000,0.0
1704171600,0.23
1704175200,0.46
1704178800,0.92
1704182400,1.15
1704186000,2.76
1704189600,3.91
1704193200,4.6
1704196800,1.15
1704200400,0.46
1704204000,0.23
1704207600,0.0
1704211200,0.0
1704214800,0.0
1704218400,0.0
1704222000,0.0
1704225600,0.0
1704229200,0.0
1704232800,0.0
1704236400,0.0
1704240000,0.0
1704243600,0.0
1704247200,0.0
1704250800,0.0
1704254400,0.0
1704258000,0.23
1704261600,0.46
1704265200,0.92
1704268800,1.15
1704272400,2.76
1704276000,3.91
1704279600,4.6
1704283200,1.15
1704286800,0.46
1704290400,0.23
1704294000,0.0
1704297600,0.0
1704301200,0.0
1704304800,0.0
1704308400,0.0
1704312000,0.0
1704315600,0.0
1704319200,0.0
1704322800,0.0
1704326400,0.0
1704330000,0.0
1704333600,0.0
1704337200,0.0
1704340800,0.0
1704344400,0.23
1704348000,0.46
1704351600,0.92
1704355200,1.15
1704358800,2.76
1704362400,3.91
1704366000,4.6
1704369600,1.15
1704373200,0.46
1704376800,0.23
1704380400,0.0
1704384000,0.0
1704387600,0.0
1704391200,0.0
1704394800,0.0
1704398400,0.0
1704402000,0.0
1704405600,0.0
1704409200,0.0
1704412800,0.0
1704416400,0.0
1704420000,0.0
1704423600,0.0
1704427200,0.0
1704430800,0.23
1704434400,0.46
1704438000,0.92
1704441600,1.15
1704445200,2.76
1704448800,3.91
1704452400,4.6
1704456000,1.15
1704459600,0.46
1704463200,0.23
1704466800,0.0
1704470400,0.0
1704474000,0.0
1704477600,0.0
1704481200,0.0
1704484800,0.0
1704488400,0.0
1704492000,0.0
1704495600,0.0
1704499200,0.0
1704502800,0.0
1704506400,0.0
1704510000,0.0
1704513600,0.0
1704517200,0.23
1704520800,0.46
1704524400,0.92
1704528000,1.15
1704531600,2.76
1704535200,3.91
1704538800,4.6
1704542400,1.15
1704546000,0.46
1704549600,0.23
1704553200,0.0
1704556800,0.0
1704560400,0.0
1704564000,0.0
1704567600,0.0
1704571200,0.0
1704574800,0.0
1704578400,0.0
1704582000,0.0
1704585600,0.0
1704589200,0.0
1704592800,0.0
1704596400,0.0
1704600000,0.0
1704603600,0.23
1704607200,0.46
1704610800,0.92
1704614400,1.15
1704618000,2.76
1704621600,3.91
1704625200,4.6
1704628800,1.15
1704632400,0.46
1704636000,0.23
1704639600,0.0
1704643200,0.0
1704646800,0.0
1704650400,0.0
1704654000,0.0
1704657600,0.0
1704661200,0.0
1704664800,0.0
1704668400,0.0
1704672000,0.0
1704675600,0.0
1704679200,0.0
1704682800,0.0
1704686400,0.0
1704690000,0.23
1704693600,0.46
1704697200,0.92
1704700800,1.15
1704704400,2.76
1704708000,3.91
1704711600,4.6
1704715200,1.15
1704718800,0.46
1704722400,0.23
1704726000,0.0
1704729600,0.0
1704733200,0.0
1704736800,0.0
1704740400,0.0
1704744000,0.0
1704747600,0.0
1704751200,0.0
1704754800,0.0
1704758400,0.0
1704762000,0.0
1704765600,0.0
1704769200,0.0
1704772800,0.0
1704776400,0.23
1704780000,0.46
1704783600,0.92
1704787200,1.15
1704790800,2.76
1704794400,3.91
1704798000,4.6
1704801600,1.15
1704805200,0.46
1704808800,0.23
1704812400,0.0
1704816000,0.0
1704819600,0.0
1704823200,0.0
1704826800,0.0
1704830400,0.0
1704834000,0.0
1704837600,0.0
1704841200,0.0
1704844800,0.0
1704848400,0.0
1704852000,0.0
1704855600,0.0
1704859200,0.0
1704862800,0.23
1704866400,0.46
1704870000,0.92
1704873600,1.15
1704877200,2.76
1704880800,3.91
1704884400,4.6
1704888000,1.15
1704891600,0.46
1704895200,0.23
1704898800,0.0
1704902400,0.0
1704906000,0.0
1704909600,0.0
1704913200,0.0
1704916800,0.0
1704920400,0.0
1704924000,0.0
1704927600,0.0
1704931200,0.0
1704934800,0.0
1704938400,0.0
1704942000,0.0
1704945600,0.0
1704949200,0.23
1704952800,0.46
1704956400,0.92
1704960000,1.15
1704963600,2.76
1704967200,3.91
1704970800,4.6
1704974400,1.15
1704978000,0.46
1704981600,0.23
1704985200,0.0
1704988800,0.0
1704992400,0.0
1704996000,0.0
1704999600,0.0
1705003200,0.0
1705006800,0.0
1705010400,0.0
1705014000,0.0
1705017600,0.0
1705021200,0.0
1705024800,0.0
1705028400,0.0
1705032000,0.0
1705035600,0.23
1705039200,0.46
1705042800,0.92
1705046400,1.15
1705050000,2.76
1705053600,3.91
1705057200,4.6
1705060800,1.15
1705064400,0.46
1705068000,0.23
1705071600,0.0
1705075200,0.0
1705078800,0.0
1705082400,0.0
1705086000,0.0
1705089600,0.0
1705093200,0.0
1705096800,0.0
1705100400,0.0
1705104000,0.0
1705107600,0.0
1705111200,0.0
1705114800,0.0
1705118400,0.0
1705122000,0.23
1705125600,0.46
1705129200,0.92
1705132800,1.15
1705136400,2.76
1705140000,3.91
1705143600,4.6
1705147200,1.15
1705150800,0.46
1705154400,0.23
1705158000,0.0
1705161600,0.0
1705165200,0.0
1705168800,0.0
1705172400,0.0
1705176000,0.0
1705179600,0.0
1705183200,0.0
1705186800,0.0
1705190400,0.0
1705194000,0.0
1705197600,0.0
1705201200,0.0
1705204800,0.0
1705208400,0.23
1705212000,0.46
1705215600,0.92
1705219200,1.15
1705222800,2.76
1705226400,3.91
1705230000,4.6
1705233600,1.15
1705237200,0.46
1705240800,0.23
1705244400,0.0
1705248000,0.0
1705251600,0.0
1705255200,0.0
1705258800,0.0
1705262400,0.0
1705266000,0.0
1705269600,0.0
1705273200,0.0
1705276800,0.0
1705280400,0.0
1705284000,0.0
1705287600,0.0
1705291200,0.0
1705294800,0.23
1705298400,0.46
1705302000,0.92
1705305600,1.15
1705309200,2.76
1705312800,3.91
1705316400,4.6
1705320000,1.15
1705323600,0.46
1705327200,0.23
1705330800,0.0
1705334400,0.0
1705338000,0.0
1705341600,0.0
1705345200,0.0
1705348800,0.0
1705352400,0.0
1705356000,0.0
1705359600,0.0
1705363200,0.0
1705366800,0.0
1705370400,0.0
1705374000,0.0
1705377600,0.0
1705381200,0.23
1705384800,0.46
1705388400,0.92
1705392000,1.15
1705395600,2.76
1705399200,3.91
1705402800,4.6
1705406400,1.15
1705410000,0.46
1705413600,0.23
1705417200,0.0
1705420800,0.0
1705424400,0.0
1705428000,0.0
1705431600,0.0
1705435200,0.0
1705438800,0.0
1705442400,0.0
1705446000,0.0
1705449600,0.0
1705453200,0.0
1705456800,0.0
1705460400,0.0
1705464000,0.0
1705467600,0.23
1705471200,0.46
1705474800,0.92
1705478400,1.15
1705482000,2.76
1705485600,3.91
1705489200,4.6
1705492800,1.15
1705496400,0.46
1705500000,0.23
1705503600,0.0
1705507200,0.0
1705510800,0.0
1705514400,0.0
1705518000,0.0
1705521600,0.0
1705525200,0.0
1705528800,0.0
1705532400,0.0
1705536000,0.0
1705539600,0.0
1705543200,0.0
1705546800,0.0
1705550400,0.0
1705554000,0.23
1705557600,0.46
1705561200,0.92
1705564800,1.15
1705568400,2.76
1705572000,3.91
1705575600,4.6
1705579200,1.15
1705582800,0.46
1705586400,0.23
1705590000,0.0
1705593600,0.0
1705597200,0.0
1705600800,0.0
1705604400,0.0
1705608000,0.0
1705611600,0.0
1705615200,0.0
1705618800,0.0
1705622400,0.0
1705626000,0.0
1705629600,0.0
1705633200,0.0
1705636800,0.0
1705640400,0.23
1705644000,0.46
1705647600,0.92
1705651200,1.15
1705654800,2.76
1705658400,3.91
1705662000,4.6
1705665600,1.15
1705669200,0.46
1705672800,0.23
1705676400,0.0
1705680000,0.0
1705683600,0.0
1705687200,0.0
1705690800,0.0
1705694400,0.0
1705698000,0.0
1705701600,0.0
1705705200,0.0
1705708800,0.0
1705712400,0.0
1705716000,0.0
1705719600,0.0
1705723200,0.0
1705726800,0.23
1705730400,0.46
1705734000,0.92
1705737600,1.15
1705741200,2.76
1705744800,3.91
1705748400,4.6
1705752000,1.15
1705755600,0.46
1705759200,0.23
1705762800,0.0
1705766400,0.0
1705770000,0.0
1705773600,0.0
1705777200,0.0
1705780800,0.0
1705784400,0.0
1705788000,0.0
1705791600,0.0
1705795200,0.0
1705798800,0.0
1705802400,0.0
1705806000,0.0
1705809600,0.0
1705813200,0.23
1705816800,0.46
1705820400,0.92
1705824000,1.15
1705827600,2.76
1705831200,3.91
1705834800,4.6
1705838400,1.15
1705842000,0.46
1705845600,0.23
1705849200,0.0
1705852800,0.0
1705856400,0.0
1705860000,0.0
1705863600,0.0
1705867200,0.0
1705870800,0.0
1705874400,0.0
1705878000,0.0
1705881600,0.0
1705885200,0.0
1705888800,0.0
1705892400,0.0
1705896000,0.0
1705899600,0.23
1705903200,0.46
1705906800,0.92
1705910400,1.15
1705914000,2.76
1705917600,3.91
1705921200,4.6
1705924800,1.15
1705928400,0.46
1705932000,0.23
1705935600,0.0
1705939200,0.0
1705942800,0.0
1705946400,0.0
1705950000,0.0
1705953600,0.0
1705957200,0.0
1705960800,0.0
1705964400,0.0
1705968000,0.0
1705971600,0.0
1705975200,0.0
1705978800,0.0
1705982400,0.0
1705986000,0.23
1705989600,0.46
1705993200,0.92
1705996800,1.15
1706000400,2.76
1706004000,3.91
1706007600,4.6
1706011200,1.15
1706014800,0.46
1706018400,0.23
1706022000,0.0
1706025600,0.0
1706029200,0.0
1706032800,0.0
1706036400,0.0
1706040000,0.0
1706043600,0.0
1706047200,0.0
1706050800,0.0
1706054400,0.0
1706058000,0.0
1706061600,0.0
1706065200,0.0
1706068800,0.0
1706072400,0.23
1706076000,0.46
1706079600,0.92
1706083200,1.15
1706086800,2.76
1706090400,3.91
1706094000,4.6
1706097600,1.15
1706101200,0.46
1706104800,0.23
1706108400,0.0
1706112000,0.0
1706115600,0.0
1706119200,0.0
1706122800,0.0
1706126400,0.0
1706130000,0.0
1706133600,0.0
1706137200,0.0
1706140800,0.0
1706144400,0.0
1706148000,0.0
1706151600,0.0
1706155200,0.0
1706158800,0.23
1706162400,0.46
1706166000,0.92
1706169600,1.15
1706173200,2.76
1706176800,3.91
1706180400,4.6
1706184000,1.15
1706187600,0.46
1706191200,0.23
1706194800,0.0
1706198400,0.0
1706202000,0.0
1706205600,0.0
1706209200,0.0
1706212800,0.0
1706216400,0.0
1706220000,0.0
1706223600,0.0
1706227200,0.0
1706230800,0.0
1706234400,0.0
1706238000,0.0
1706241600,0.0
1706245200,0.23
1706248800,0.46
1706252400,0.92
1706256000,1.15
1706259600,2.76
1706263200,3.91
1706266800,4.6
1706270400,1.15
1706274000,0.46
1706277600,0.23
1706281200,0.0
1706284800,0.0
1706288400,0.0
1706292000,0.0
1706295600,0.0
1706299200,0.0
1706302800,0.0
1706306400,0.0
1706310000,0.0
1706313600,0.0
1706317200,0.0
1706320800,0.0
1706324400,0.0
1706328000,0.0
1706331600,0.23
1706335200,0.46
1706338800,0.92
1706342400,1.15
1706346000,2.76
1706349600,3.91
1706353200,4.6
1706356800,1.15
1706360400,0.46
1706364000,0.23
1706367600,0.0
1706371200,0.0
1706374800,0.0
1706378400,0.0
1706382000,0.0
1706385600,0.0
1706389200,0.0
1706392800,0.0
1706396400,0.0
1706400000,0.0
1706403600,0.0
1706407200,0.0
1706410800,0.0
1706414400,0.0
1706418000,0.23
1706421600,0.46
1706425200,0.92
1706428800,1.15
1706432400,2.76
1706436000,3.91
1706439600,4.6
1706443200,1.15
1706446800,0.46
1706450400,0.23
1706454000,0.0
1706457600,0.0
1706461200,0.0
1706464800,0.0
1706468400,0.0
1706472000,0.0
1706475600,0.0
1706479200,0.0
1706482800,0.0
1706486400,0.0
1706490000,0.0
1706493600,0.0
1706497200,0.0
1706500800,0.0
1706504400,0.23
1706508000,0.46
1706511600,0.92
1706515200,1.15
1706518800,2.76
1706522400,3.91
1706526000,4.6
1706529600,1.15
1706533200,0.46
1706536800,0.23
1706540400,0.0
1706544000,0.0
1706547600,0.0
1706551200,0.0
1706554800,0.0
1706558400,0.0
1706562000,0.0
1706565600,0.0
1706569200,0.0
1706572800,0.0
1706576400,0.0
1706580000,0.0
1706583600,0.0
1706587200,0.0
1706590800,0.23
1706594400,0.46
1706598000,0.92
1706601600,1.15
1706605200,2.76
1706608800,3.91
1706612400,4.6
1706616000,1.15
1706619600,0.46
1706623200,0.23
1706626800,0.0
1706630400,0.0
1706634000,0.0
1706637600,0.0
1706641200,0.0
1706644800,0.0
1706648400,0.0
1706652000,0.0
1706655600,0.0
1706659200,0.0
1706662800,0.0
1706666400,0.0
1706670000,0.0
1706673600,0.0
1706677200,0.23
1706680800,0.46
1706684400,0.92
1706688000,1.15
1706691600,2.76
1706695200,3.91
1706698800,4.6
1706702400,1.15
1706706000,0.46
1706709600,0.23
1706713200,0.0
1706716800,0.0
1706720400,0.0
1706724000,0.0
1706727600,0.0
1706731200,0.0
1706734800,0.0
1706738400,0.0
1706742000,0.0
1706745600,0.0
1706749200,0.0
1706752800,0.0
1706756400,0.0
1706760000,0.0
1706763600,0.23
1706767200,0.46
1706770800,0.92
1706774400,1.15
1706778000,2.76
1706781600,3.91
1706785200,4.6
1706788800,1.15
1706792400,0.46
1706796000,0.23
1706799600,0.0
1706803200,0.0
1706806800,0.0
1706810400,0.0
1706814000,0.0
1706817600,0.0
1706821200,0.0
1706824800,0.0
1706828400,0.0
1706832000,0.0
1706835600,0.0
1706839200,0.0
1706842800,0.0
1706846400,0.0
1706850000,0.23
1706853600,0.46
1706857200,0.92
1706860800,1.15
1706864400,2.76
1706868000,3.91
1706871600,4.6
1706875200,1.15
1706878800,0.46
1706882400,0.23
1706886000,0.0
1706889600,0.0
1706893200,0.0
1706896800,0.0
1706900400,0.0
1706904000,0.0
1706907600,0.0
1706911200,0.0
1706914800,0.0
1706918400,0.0
1706922000,0.0
1706925600,0.0
1706929200,0.0
1706932800,0.0
1706936400,0.23
1706940000,0.46
1706943600,0.92
1706947200,1.15
1706950800,2.76
1706954400,3.91
1706958000,4.6
1706961600,1.15
1706965200,0.46
1706968800,0.23
1706972400,0.0
1706976000,0.0
1706979600,0.0
1706983200,0.0
1706986800,0.0
1706990400,0.0
1706994000,0.0
1706997600,0.0
1707001200,0.0
1707004800,0.0
1707008400,0.0
1707012000,0.0
1707015600,0.0
1707019200,0.0
1707022800,0.23
1707026400,0.46
1707030000,0.92
1707033600,1.15
1707037200,2.76
1707040800,3.91
1707044400,4.6
1707048000,1.15
1707051600,0.46
1707055200,0.23
1707058800,0.0
1707062400,0.0
1707066000,0.0
1707069600,0.0
1707073200,0.0
1707076800,0.0
1707080400,0.0
1707084000,0.0
1707087600,0.0
1707091200,0.0
1707094800,0.0
1707098400,0.0
1707102000,0.0
1707105600,0.0
1707109200,0.23
1707112800,0.46
1707116400,0.92
1707120000,1.15
1707123600,2.76
1707127200,3.91
1707130800,4.6
1707134400,1.15
1707138000,0.46
1707141600,0.23
1707145200,0.0
1707148800,0.0
1707152400,0.0
1707156000,0.0
1707159600,0.0
1707163200,0.0
1707166800,0.0
1707170400,0.0
1707174000,0.0
1707177600,0.0
1707181200,0.0
1707184800,0.0
1707188400,0.0
1707192000,0.0
1707195600,0.23
1707199200,0.46
1707202800,0.92
1707206400,1.15
1707210000,2.76
1707213600,3.91
1707217200,4.6
1707220800,1.15
1707224400,0.46
1707228000,0.23
1707231600,0.0
1707235200,0.0
1707238800,0.0
1707242400,0.0
1707246000,0.0
1707249600,0.0
1707253200,0.0
1707256800,0.0
1707260400,0.0
1707264000,0.0
1707267600,0.0
1707271200,0.0
1707274800,0.0
1707278400,0.0
1707282000,0.23
1707285600,0.46
1707289200,0.92
1707292800,1.15
1707296400,2.76
1707300000,3.91
1707303600,4.6
1707307200,1.15
1707310800,0.46
1707314400,0.23
1707318000,0.0
1707321600,0.0
1707325200,0.0
1707328800,0.0
1707332400,0.0
1707336000,0.0
1707339600,0.0
1707343200,0.0
1707346800,0.0
1707350400,0.0
1707354000,0.0
1707357600,0.0
1707361200,0.0
1707364800,0.0
1707368400,0.23
1707372000,0.46
1707375600,0.92
1707379200,1.15
1707382800,2.76
1707386400,3.91
1707390000,4.6
1707393600,1.15
1707397200,0.46
1707400800,0.23
1707404400,0.0
1707408000,0.0
1707411600,0.0
1707415200,0.0
1707418800,0.0
1707422400,0.0
1707426000,0.0
1707429600,0.0
1707433200,0.0
1707436800,0.0
1707440400,0.0
1707444000,0.0
1707447600,0.0
1707451200,0.0
1707454800,0.23
1707458400,0.46
1707462000,0.92
1707465600,1.15
1707469200,2.76
1707472800,3.91
1707476400,4.6
1707480000,1.15
1707483600,0.46
1707487200,0.23
1707490800,0.0
1707494400,0.0
1707498000,0.0
1707501600,0.0
1707505200,0.0
1707508800,0.0
1707512400,0.0
1707516000,0.0
1707519600,0.0
1707523200,0.0
1707526800,0.0
1707530400,0.0
1707534000,0.0
1707537600,0.0
1707541200,0.23
1707544800,0.46
1707548400,0.92
1707552000,1.15
1707555600,2.76
1707559200,3.91
1707562800,4.6
1707566400,1.15
1707570000,0.46
1707573600,0.23
1707577200,0.0
1707580800,0.0
1707584400,0.0
1707588000,0.0
1707591600,0.0
1707595200,0.0
1707598800,0.0
1707602400,0.0
1707606000,0.0
1707609600,0.0
1707613200,0.0
1707616800,0.0
1707620400,0.0
1707624000,0.0
1707627600,0.23
1707631200,0.46
1707634800,0.92
1707638400,1.15
1707642000,2.76
1707645600,3.91
1707649200,4.6
1707652800,1.15
1707656400,0.46
1707660000,0.23
1707663600,0.0
1707667200,0.0
1707670800,0.0
1707674400,0.0
1707678000,0.0
1707681600,0.0
1707685200,0.0
1707688800,0.0
1707692400,0.0
1707696000,0.0
1707699600,0.0
1707703200,0.0
1707706800,0.0
1707710400,0.0
1707714000,0.23
1707717600,0.46
1707721200,0.92
1707724800,1.15
1707728400,2.76
1707732000,3.91
1707735600,4.6
1707739200,1.15
1707742800,0.46
1707746400,0.23
1707750000,0.0
1707753600,0.0
1707757200,0.0
1707760800,0.0
1707764400,0.0
1707768000,0.0
1707771600,0.0
1707775200,0.0
1707778800,0.0
1707782400,0.0
1707786000,0.0
1707789600,0.0
1707793200,0.0
1707796800,0.0
1707800400,0.23
1707804000,0.46
1707807600,0.92
1707811200,1.15
1707814800,2.76
1707818400,3.91
1707822000,4.6
1707825600,1.15
1707829200,0.46
1707832800,0.23
1707836400,0.0
1707840000,0.0
1707843600,0.0
1707847200,0.0
1707850800,0.0
1707854400,0.0
1707858000,0.0
1707861600,0.0
1707865200,0.0
1707868800,0.0
1707872400,0.0
1707876000,0.0
1707879600,0.0
1707883200,0.0
1707886800,0.23
1707890400,0.46
1707894000,0.92
1707897600,1.15
1707901200,2.76
1707904800,3.91
1707908400,4.6
1707912000,1.15
1707915600,0.46
1707919200,0.23
1707922800,0.0
1707926400,0.0
1707930000,0.0
1707933600,0.0
1707937200,0.0
1707940800,0.0
1707944400,0.0
1707948000,0.0
1707951600,0.0
1707955200,0.0
1707958800,0.0
1707962400,0.0
1707966000,0.0
1707969600,0.0
1707973200,0.23
1707976800,0.46
1707980400,0.92
1707984000,1.15
1707987600,2.76
1707991200,3.91
1707994800,4.6
1707998400,1.15
1708002000,0.46
1708005600,0.23
1708009200,0.0
1708012800,0.0
1708016400,0.0
1708020000,0.0
1708023600,0.0
1708027200,0.0
1708030800,0.0
1708034400,0.0
1708038000,0.0
1708041600,0.0
1708045200,0.0
1708048800,0.0
1708052400,0.0
1708056000,0.0
1708059600,0.23
1708063200,0.46
1708066800,0.92
1708070400,1.15
1708074000,2.76
1708077600,3.91
1708081200,4.6
1708084800,1.15
1708088400,0.46
1708092000,0.23
1708095600,0.0
1708099200,0.0
1708102800,0.0
1708106400,0.0
1708110000,0.0
1708113600,0.0
1708117200,0.0
1708120800,0.0
1708124400,0.0
1708128000,0.0
1708131600,0.0
1708135200,0.0
1708138800,0.0
1708142400,0.0
1708146000,0.23
1708149600,0.46
1708153200,0.92
1708156800,1.15
1708160400,2.76
1708164000,3.91
1708167600,4.6
1708171200,1.15
1708174800,0.46
1708178400,0.23
1708182000,0.0
1708185600,0.0
1708189200,0.0
1708192800,0.0
1708196400,0.0
1708200000,0.0
1708203600,0.0
1708207200,0.0
1708210800,0.0
1708214400,0.0
1708218000,0.0
1708221600,0.0
1708225200,0.0
1708228800,0.0
1708232400,0.23
1708236000,0.46
1708239600,0.92
1708243200,1.15
1708246800,2.76
1708250400,3.91
1708254000,4.6
1708257600,1.15
1708261200,0.46
1708264800,0.23
1708268400,0.0
1708272000,0.0
1708275600,0.0
1708279200,0.0
1708282800,0.0
1708286400,0.0
1708290000,0.0
1708293600,0.0
1708297200,0.0
1708300800,0.0
1708304400,0.0
1708308000,0.0
1708311600,0.0
1708315200,0.0
1708318800,0.23
1708322400,0.46
1708326000,0.92
1708329600,1.15
1708333200,2.76
1708336800,3.91
1708340400,4.6
1708344000,1.15
1708347600,0.46
1708351200,0.23
1708354800,0.0
1708358400,0.0
1708362000,0.0
1708365600,0.0
1708369200,0.0
1708372800,0.0
1708376400,0.0
1708380000,0.0
1708383600,0.0
1708387200,0.0
1708390800,0.0
1708394400,0.0
1708398000,0.0
1708401600,0.0
1708405200,0.23
1708408800,0.46
1708412400,0.92
1708416000,1.15
1708419600,2.76
1708423200,3.91
1708426800,4.6
1708430400,1.15
1708434000,0.46
1708437600,0.23
1708441200,0.0
1708444800,0.0
1708448400,0.0
1708452000,0.0
1708455600,0.0
1708459200,0.0
1708462800,0.0
1708466400,0.0
1708470000,0.0
1708473600,0.0
1708477200,0.0
1708480800,0.0
1708484400,0.0
1708488000,0.0
1708491600,0.23
1708495200,0.46
1708498800,0.92
1708502400,1.15
1708506000,2.76
1708509600,3.91
1708513200,4.6
1708516800,1.15
1708520400,0.46
1708524000,0.23
1708527600,0.0
1708531200,0.0
1708534800,0.0
1708538400,0.0
1708542000,0.0
1708545600,0.0
1708549200,0.0
1708552800,0.0
1708556400,0.0
1708560000,0.0
1708563600,0.0
1708567200,0.0
1708570800,0.0
1708574400,0.0
1708578000,0.23
1708581600,0.46
1708585200,0.92
1708588800,1.15
1708592400,2.76
1708596000,3.91
1708599600,4.6
1708603200,1.15
1708606800,0.46
1708610400,0.23
1708614000,0.0
1708617600,0.0
1708621200,0.0
1708624800,0.0
1708628400,0.0
1708632000,0.0
1708635600,0.0
1708639200,0.0
1708642800,0.0
1708646400,0.0
1708650000,0.0
1708653600,0.0
1708657200,0.0
1708660800,0.0
1708664400,0.23
1708668000,0.46
1708671600,0.92
1708675200,1.15
1708678800,2.76
1708682400,3.91
1708686000,4.6
1708689600,1.15
1708693200,0.46
1708696800,0.23
1708700400,0.0
1708704000,0.0
1708707600,0.0
1708711200,0.0
1708714800,0.0
1708718400,0.0
1708722000,0.0
1708725600,0.0
1708729200,0.0
1708732800,0.0
1708736400,0.0
1708740000,0.0
1708743600,0.0
1708747200,0.0
1708750800,0.23
1708754400,0.46
1708758000,0.92
1708761600,1.15
1708765200,2.76
1708768800,3.91
1708772400,4.6
1708776000,1.15
1708779600,0.46
1708783200,0.23
1708786800,0.0
